created_date,text,tweet_url,from_user_id,from_user_name,is_mention,to_user_id,to_user_screen_name,tweet_id,tweet_type
2022-12-02T09:10:51.000Z,"RT @bernamadotcom: Kenderaan membawa Perdana Menteri @anwaribrahim memasuki Bangunan Perdana Putra pada 4.29 petang. 

Anwar akan mengumumk…",https://twitter.com/syamim_aizat/status/1598605606231101440,106669711,bernamadotcom,FALSE,258758085,syamim_aizat,1.60E+18,retweeted
2022-12-02T09:10:51.000Z,RT @NegaraKlang: Kalau betul Anwar agen liberal dia dah rename Cabinet jadi Cabernet Sauvignon.,https://twitter.com/nrsurin/status/1598605603936829440,37831764,NegaraKlang,FALSE,1.15E+18,nrsurin,1.60E+18,retweeted
2022-12-02T09:10:50.000Z,"RT @NewsBFM: Anwar Ibrahim was spotted entering the Prime Minister’s Office in Putrajaya at 4.29pm. 

He is expected to announce the Cabine…",https://twitter.com/ammbaii/status/1598605601885429760,296694466,NewsBFM,FALSE,133720634,ammbaii,1.60E+18,retweeted
2022-12-02T09:10:50.000Z,RT @BernamaTV: Kenderaan membawa Perdana Menteri Datuk Seri Anwar Ibrahim memasuki Bangunan Perdana Putra kira-kira 4.29 petang. Anwar akan…,https://twitter.com/ishimaru69/status/1598605600635916288,196460981,BernamaTV,FALSE,1.39E+18,ishimaru69,1.60E+18,retweeted
2022-12-02T09:10:50.000Z,@anwar_alrasheed أستاذ أنور ما ودك تقاوم دول الإتحاد الأوروبي اللي اليوم قاعد يقايضونا بأن نلغي حكم الإعدام مقابل إلغاء الشنغن، وباكر يمكن يقايضونا بالدواء والعلاج والتعليم مقابل إعطاء الشواذ حقوقهم؟؟؟!!!,https://twitter.com/KhaledAlawadhi/status/1598596308914388993,250036482,anwar_alrasheed,FALSE,226126522,KhaledAlawadhi,1.60E+18,replied_to
2022-12-02T09:10:49.000Z,"RT @501Awani: Datuk Seri Anwar Ibrahim mengesahkan Barisan Kabinet diumum petang ini, dan Barisan Kabinet akan dipanggil ke mesyuarat khas…",https://twitter.com/hsceriaa_/status/1598605597246906369,497665754,501Awani,FALSE,1.22E+18,hsceriaa_,1.60E+18,retweeted
2022-12-02T09:10:49.000Z,"RT @MalaysiaGazette: ((LIVE)) Pengumuman Barisan Jemaah Menteri Oleh Perdana Menteri, Datuk Seri Anwar Ibrahim https://t.co/ATLFxJM7pT",https://twitter.com/shameerulakif/status/1598605595753345024,1600369057,MalaysiaGazette,FALSE,267661167,shameerulakif,1.60E+18,retweeted
2022-12-02T09:10:47.000Z,"RT @bernamadotcom: Kenderaan membawa Perdana Menteri @anwaribrahim memasuki Bangunan Perdana Putra pada 4.29 petang. 

Anwar akan mengumumk…",https://twitter.com/ChafrulC/status/1598605588425867265,106669711,bernamadotcom,FALSE,1.50E+18,ChafrulC,1.60E+18,retweeted
2022-12-02T09:10:39.000Z,RT @BernamaTV: Kenderaan membawa Perdana Menteri Datuk Seri Anwar Ibrahim memasuki Bangunan Perdana Putra kira-kira 4.29 petang. Anwar akan…,https://twitter.com/rowanromano/status/1598605555605835777,196460981,BernamaTV,FALSE,2210588498,rowanromano,1.60E+18,retweeted
2022-12-02T09:10:38.000Z,"RT @NewsBFM: Anwar Ibrahim was spotted entering the Prime Minister’s Office in Putrajaya at 4.29pm. 

He is expected to announce the Cabine…",https://twitter.com/haidgaf_/status/1598605550165512192,296694466,NewsBFM,FALSE,1.00E+18,haidgaf_,1.60E+18,retweeted
